"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.411376265E1,7.896314561E-2,3.326023519E-1,9.761520386E0,9.767504274E0
5.411612322E1,7.178468257E-2,3.421736360E-1,9.744770050E0,9.751039902E0
5.411848384E1,5.503492057E-2,3.326023519E-1,9.725627899E0,9.731469118E0
5.412084442E1,7.178468257E-2,3.349951804E-1,9.737591743E0,9.743616771E0
5.412320504E1,6.939185411E-2,3.397808075E-1,9.749555588E0,9.755721418E0
5.412556567E1,5.742774159E-2,3.493520916E-1,9.742377281E0,9.748808128E0
5.412792624E1,6.221338734E-2,3.349951804E-1,9.742377281E0,9.748333569E0
5.413028687E1,6.221338734E-2,3.397808075E-1,9.747162819E0,9.753281731E0
5.413264749E1,7.417750359E-2,3.397808075E-1,9.739984512E0,9.746191646E0
5.413500806E1,9.092725813E-2,3.302095234E-1,9.744770050E0,9.750787118E0
5.413736869E1,7.657032460E-2,3.254238665E-1,9.747162819E0,9.752894274E0
5.413972931E1,7.417750359E-2,3.637090325E-1,9.728020668E0,9.735100034E0
5.414208989E1,6.939185411E-2,3.421736360E-1,9.735198975E0,9.741457648E0
5.414445051E1,5.982056633E-2,3.206382394E-1,9.747162819E0,9.752618643E0
5.414681114E1,6.939185411E-2,3.445664644E-1,9.730413437E0,9.736759570E0
5.414917171E1,6.699903309E-2,3.158525825E-1,9.739984512E0,9.745334783E0
5.415153233E1,7.417750359E-2,3.469592929E-1,9.732806206E0,9.739271004E0
5.415389296E1,7.178468257E-2,3.445664644E-1,9.720842361E0,9.727212103E0
5.415625348E1,6.221338734E-2,3.326023519E-1,9.737591743E0,9.743468981E0
5.415861416E1,7.896314561E-2,3.278166950E-1,9.728020668E0,9.733862804E0
5.416097478E1,6.699903309E-2,3.613162339E-1,9.742377281E0,9.749305277E0
5.416333536E1,5.264209956E-2,3.326023519E-1,9.732806206E0,9.738629891E0
5.416569598E1,6.460621208E-2,3.541377485E-1,9.732806206E0,9.739461184E0
5.416805661E1,7.178468257E-2,3.661018610E-1,9.732806206E0,9.739953812E0
5.417041718E1,9.092725813E-2,3.349951804E-1,9.737591743E0,9.743776604E0
5.417277780E1,9.092725813E-2,3.349951804E-1,9.728020668E0,9.734211609E0
5.417513838E1,6.939185411E-2,3.493520916E-1,9.728020668E0,9.734538933E0
5.417749900E1,6.699903309E-2,3.158525825E-1,9.737591743E0,9.742943328E0
5.417985963E1,7.417750359E-2,3.397808075E-1,9.744770050E0,9.750974137E0
5.418222020E1,8.614161611E-2,3.493520916E-1,9.737591743E0,9.744237283E0
5.418458082E1,8.614161611E-2,3.708875179E-1,9.754341125E0,9.761769754E0
5.418694145E1,7.896314561E-2,3.397808075E-1,9.735198975E0,9.741446774E0
5.418930202E1,8.374879509E-2,3.278166950E-1,9.737591743E0,9.743468100E0
5.419166265E1,7.417750359E-2,3.421736360E-1,9.754341125E0,9.760622720E0
5.419402327E1,7.896314561E-2,3.445664644E-1,9.742377281E0,9.748788454E0
5.419638385E1,8.614161611E-2,3.373879790E-1,9.735198975E0,9.741424439E0
5.419874447E1,1.004985496E-1,3.373879790E-1,9.739984512E0,9.746344387E0
5.420110510E1,7.417750359E-2,3.254238665E-1,9.739984512E0,9.745701683E0
5.420346567E1,7.657032460E-2,3.254238665E-1,9.720842361E0,9.726589326E0
5.420582629E1,4.307080805E-2,3.373879790E-1,9.739984512E0,9.745921406E0
5.420818692E1,8.853443712E-2,3.349951804E-1,9.759127617E0,9.765276850E0
5.421054749E1,5.742774159E-2,3.373879790E-1,9.739984512E0,9.745995429E0
5.421290812E1,7.657032460E-2,3.397808075E-1,9.751948357E0,9.758166363E0
5.421526874E1,6.939185411E-2,3.469592929E-1,9.735198975E0,9.741626920E0
5.421762931E1,8.135596663E-2,3.517449200E-1,9.747162819E0,9.753846744E0
5.421998994E1,7.896314561E-2,3.541377485E-1,9.720842361E0,9.727611471E0
5.422235056E1,5.503492057E-2,3.541377485E-1,9.730413437E0,9.737011248E0
5.422471114E1,3.828516230E-2,3.254238665E-1,9.735198975E0,9.740711756E0
5.422707176E1,8.853443712E-2,3.445664644E-1,9.735198975E0,9.741697156E0
5.422943239E1,8.135596663E-2,3.469592929E-1,9.744770050E0,9.751284165E0
5.423179296E1,7.896314561E-2,3.469592929E-1,9.749555588E0,9.756046847E0
5.423415358E1,5.742774159E-2,3.637090325E-1,9.725627899E0,9.732595761E0
5.423651421E1,5.503492057E-2,3.397808075E-1,9.737591743E0,9.743673476E0
5.423887478E1,5.503492057E-2,3.589234054E-1,9.716055870E0,9.722838913E0
5.424123541E1,7.657032460E-2,3.541377485E-1,9.732806206E0,9.739547895E0
5.424359598E1,6.221338734E-2,3.421736360E-1,9.732806206E0,9.739017915E0
5.424595660E1,7.417750359E-2,3.637090325E-1,9.735198975E0,9.742273125E0
5.424831723E1,8.374879509E-2,3.469592929E-1,9.728020668E0,9.734566284E0
5.425067786E1,6.221338734E-2,3.397808075E-1,9.744770050E0,9.750890463E0
5.425303838E1,7.657032460E-2,3.732803464E-1,9.723235130E0,9.730698980E0
5.425539905E1,8.135596663E-2,3.373879790E-1,9.759127617E0,9.765296784E0
5.425775968E1,5.503492057E-2,3.373879790E-1,9.730413437E0,9.736416443E0
5.426012025E1,6.939185411E-2,3.445664644E-1,9.732806206E0,9.739150780E0
5.426248088E1,7.657032460E-2,3.445664644E-1,9.723235130E0,9.729639791E0
5.426484145E1,8.853443712E-2,3.206382394E-1,9.728020668E0,9.733706044E0
5.426720207E1,6.460621208E-2,3.469592929E-1,9.744770050E0,9.751158805E0
5.426956270E1,6.699903309E-2,3.517449200E-1,9.737591743E0,9.744172942E0
5.427192322E1,5.982056633E-2,3.326023519E-1,9.744770050E0,9.750627988E0
5.427428390E1,6.460621208E-2,3.421736360E-1,9.730413437E0,9.736642256E0
5.427664452E1,7.657032460E-2,3.517449200E-1,9.730413437E0,9.737070050E0
5.427900510E1,6.939185411E-2,3.373879790E-1,9.725627899E0,9.731725639E0
5.428136572E1,6.699903309E-2,3.517449200E-1,9.739984512E0,9.746564095E0
5.428372635E1,6.460621208E-2,3.326023519E-1,9.730413437E0,9.736310592E0
5.428608692E1,6.939185411E-2,3.326023519E-1,9.737591743E0,9.743517461E0
5.428844754E1,5.742774159E-2,3.469592929E-1,9.718449593E0,9.724810599E0
5.429080812E1,5.024927482E-2,3.469592929E-1,9.713663101E0,9.719987479E0
5.429316874E1,6.460621208E-2,3.349951804E-1,9.735198975E0,9.741175227E0
5.429552931E1,8.853443712E-2,3.302095234E-1,9.747162819E0,9.753156396E0
5.429788999E1,8.853443712E-2,3.421736360E-1,9.718449593E0,9.724874479E0
5.430025056E1,5.264209956E-2,3.541377485E-1,9.735198975E0,9.741780320E0
5.430261119E1,6.939185411E-2,3.517449200E-1,9.720842361E0,9.727451667E0
5.430497181E1,5.264209956E-2,3.541377485E-1,9.735198975E0,9.741780320E0
5.430733239E1,7.657032460E-2,3.541377485E-1,9.737591743E0,9.744330122E0
5.430969301E1,7.417750359E-2,3.302095234E-1,9.720842361E0,9.726732074E0
5.431205358E1,7.178468257E-2,3.278166950E-1,9.713663101E0,9.719458198E0
5.431441421E1,6.939185411E-2,3.756731451E-1,9.739984512E0,9.747473716E0
5.431677483E1,5.742774159E-2,3.661018610E-1,9.749555588E0,9.756595855E0
5.431913541E1,5.982056633E-2,3.349951804E-1,9.737591743E0,9.743535972E0
5.432149603E1,6.939185411E-2,3.421736360E-1,9.742377281E0,9.748631346E0
5.432385666E1,5.742774159E-2,3.517449200E-1,9.725627899E0,9.732156003E0
5.432621723E1,7.417750359E-2,3.708875179E-1,9.728020668E0,9.735370870E0
5.432857786E1,8.374879509E-2,3.230310678E-1,9.732806206E0,9.738525534E0
5.433093848E1,7.896314561E-2,3.373879790E-1,9.751948357E0,9.758102407E0
5.433329905E1,6.460621208E-2,3.445664644E-1,9.739984512E0,9.746291516E0
5.433565968E1,6.699903309E-2,3.493520916E-1,9.749555588E0,9.756042738E0
5.433802030E1,6.221338734E-2,3.445664644E-1,9.725627899E0,9.731928616E0
5.434038088E1,8.374879509E-2,3.421736360E-1,9.725627899E0,9.732005687E0
5.434274145E1,7.178468257E-2,3.421736360E-1,9.730413437E0,9.736692533E0
5.434510213E1,4.067798331E-2,3.517449200E-1,9.737591743E0,9.744027512E0
5.434746270E1,6.939185411E-2,3.661018610E-1,9.742377281E0,9.749500546E0
5.434982332E1,7.178468257E-2,3.445664644E-1,9.723235130E0,9.729603306E0
5.435218395E1,8.135596663E-2,3.278166950E-1,9.739984512E0,9.745839157E0
5.435454452E1,6.221338734E-2,3.182454109E-1,9.742377281E0,9.747772347E0
5.435690515E1,7.178468257E-2,3.302095234E-1,9.747162819E0,9.753018732E0
5.435926577E1,8.614161611E-2,3.445664644E-1,9.742377281E0,9.748849241E0
5.436162635E1,8.853443712E-2,3.469592929E-1,9.735198975E0,9.741782084E0
5.436398697E1,5.503492057E-2,3.373879790E-1,9.725627899E0,9.731633857E0
5.436634754E1,4.546362907E-2,3.445664644E-1,9.742377281E0,9.748574669E0
5.436870817E1,6.221338734E-2,3.326023519E-1,9.742377281E0,9.748251634E0
5.437106879E1,8.853443712E-2,3.373879790E-1,9.747162819E0,9.753402074E0
5.437342937E1,8.614161611E-2,3.349951804E-1,9.756733894E0,9.762863229E0
5.437578999E1,7.417750359E-2,3.397808075E-1,9.742377281E0,9.748582891E0
5.437815062E1,6.939185411E-2,3.517449200E-1,9.728020668E0,9.734625100E0
5.438051119E1,8.374879509E-2,3.326023519E-1,9.732806206E0,9.738847715E0
5.438287181E1,7.178468257E-2,3.230310678E-1,9.759127617E0,9.764736246E0
5.438523244E1,6.221338734E-2,3.254238665E-1,9.747162819E0,9.752792124E0
5.438759301E1,7.178468257E-2,3.421736360E-1,9.742377281E0,9.748648672E0
5.438995358E1,7.896314561E-2,3.445664644E-1,9.737591743E0,9.744006065E0
5.439231426E1,4.785645381E-2,3.493520916E-1,9.732806206E0,9.739191638E0
5.439467483E1,7.657032460E-2,3.182454109E-1,9.737591743E0,9.743091713E0
5.439703546E1,5.982056633E-2,3.206382394E-1,9.730413437E0,9.735878647E0
5.439939608E1,7.896314561E-2,3.421736360E-1,9.742377281E0,9.748704174E0
5.440175666E1,8.853443712E-2,3.110669553E-1,9.744770050E0,9.750135605E0
5.440411728E1,6.460621208E-2,3.302095234E-1,9.747162819E0,9.752968538E0
5.440647786E1,5.982056633E-2,3.493520916E-1,9.723235130E0,9.729693047E0
5.440883848E1,5.742774159E-2,3.397808075E-1,9.723235130E0,9.729339666E0
5.441119910E1,5.742774159E-2,3.373879790E-1,9.749555588E0,9.755560607E0
5.441355973E1,6.460621208E-2,3.254238665E-1,9.732806206E0,9.738459390E0
5.441592030E1,7.178468257E-2,3.613162339E-1,9.747162819E0,9.754121461E0
5.441828093E1,5.742774159E-2,3.517449200E-1,9.749555588E0,9.756067681E0
5.442064155E1,5.264209956E-2,3.254238665E-1,9.742377281E0,9.747952963E0
5.442300213E1,5.503492057E-2,3.469592929E-1,9.754341125E0,9.760664956E0
5.442536275E1,8.374879509E-2,3.182454109E-1,9.718449593E0,9.724019564E0
5.442772332E1,5.982056633E-2,3.373879790E-1,9.728020668E0,9.734053383E0
5.443008395E1,5.742774159E-2,3.421736360E-1,9.739984512E0,9.746162273E0
5.443244457E1,7.417750359E-2,3.421736360E-1,9.725627899E0,9.731928027E0
5.443480515E1,5.264209956E-2,3.445664644E-1,9.735198975E0,9.741437076E0
5.443716577E1,6.221338734E-2,3.254238665E-1,9.739984512E0,9.745617964E0
5.443952640E1,8.374879509E-2,3.326023519E-1,9.725627899E0,9.731673865E0
5.444188697E1,7.417750359E-2,3.565305769E-1,9.739984512E0,9.746789967E0
5.444424760E1,7.178468257E-2,3.421736360E-1,9.742377281E0,9.748648672E0
5.444660822E1,7.178468257E-2,3.349951804E-1,9.747162819E0,9.753181934E0
5.444896879E1,7.178468257E-2,3.493520916E-1,9.730413437E0,9.736947447E0
5.445132942E1,6.221338734E-2,3.254238665E-1,9.747162819E0,9.752792124E0
5.445369004E1,8.853443712E-2,3.589234054E-1,9.732806206E0,9.739824485E0
5.445605062E1,5.503492057E-2,3.326023519E-1,9.739984512E0,9.745817127E0
5.445841124E1,6.460621208E-2,3.397808075E-1,9.732806206E0,9.738949717E0
5.446077187E1,7.178468257E-2,3.565305769E-1,9.732806206E0,9.739598746E0
5.446313244E1,5.982056633E-2,3.445664644E-1,9.735198975E0,9.741478513E0
5.446549306E1,8.374879509E-2,3.493520916E-1,9.732806206E0,9.739434141E0
5.446785364E1,6.939185411E-2,3.373879790E-1,9.751948357E0,9.758029649E0
5.447021426E1,7.178468257E-2,3.541377485E-1,9.730413437E0,9.737120326E0
5.447257489E1,5.982056633E-2,3.565305769E-1,9.732806206E0,9.739517914E0
5.447493546E1,4.067798331E-2,3.469592929E-1,9.739984512E0,9.746247162E0
5.447729608E1,7.178468257E-2,3.469592929E-1,9.735198975E0,9.741644259E0
5.447965671E1,5.024927482E-2,3.421736360E-1,9.732806206E0,9.738948836E0
5.448201728E1,6.699903309E-2,3.302095234E-1,9.735198975E0,9.741027989E0
5.448437791E1,4.785645381E-2,3.469592929E-1,9.725627899E0,9.731932440E0
5.448673853E1,3.828516230E-2,3.373879790E-1,9.708877563E0,9.714813428E0
5.448909910E1,4.785645381E-2,3.421736360E-1,9.735198975E0,9.741328047E0
5.449145973E1,6.699903309E-2,3.302095234E-1,9.754341125E0,9.760158707E0
5.449382036E1,5.742774159E-2,3.565305769E-1,9.739984512E0,9.746676885E0
5.449618093E1,7.178468257E-2,3.469592929E-1,9.735198975E0,9.741644259E0
5.449854155E1,6.221338734E-2,3.469592929E-1,9.749555588E0,9.755925657E0
5.450090218E1,8.135596663E-2,3.565305769E-1,9.711270332E0,9.718153339E0
5.450326275E1,6.221338734E-2,3.541377485E-1,9.723235130E0,9.729881060E0
5.450562338E1,7.178468257E-2,3.565305769E-1,9.763913155E0,9.770684069E0
5.450798395E1,9.810572863E-2,3.732803464E-1,9.742377281E0,9.750019387E0
5.451034457E1,7.417750359E-2,3.493520916E-1,9.708877563E0,9.715444031E0
5.451270520E1,5.982056633E-2,3.517449200E-1,9.749555588E0,9.756082059E0
5.451506577E1,7.178468257E-2,3.397808075E-1,9.751948357E0,9.758129984E0
5.451742640E1,5.742774159E-2,3.278166950E-1,9.763913155E0,9.769583503E0
5.451978702E1,7.178468257E-2,3.397808075E-1,9.725627899E0,9.731826245E0
5.452214760E1,6.699903309E-2,3.517449200E-1,9.730413437E0,9.736999487E0
5.452450822E1,7.178468257E-2,3.326023519E-1,9.730413437E0,9.736360871E0
5.452686884E1,5.503492057E-2,3.469592929E-1,9.716055870E0,9.722404603E0
5.452922942E1,7.178468257E-2,3.517449200E-1,9.730413437E0,9.737033593E0
5.453159004E1,7.417750359E-2,3.517449200E-1,9.737591743E0,9.744224944E0
5.453395067E1,7.417750359E-2,3.565305769E-1,9.718449593E0,9.725270116E0
5.453631124E1,8.374879509E-2,3.589234054E-1,9.723235130E0,9.730217946E0
5.453867187E1,9.332008660E-2,3.517449200E-1,9.749555588E0,9.756344976E0
5.454103249E1,9.332008660E-2,3.469592929E-1,9.756733894E0,9.763347053E0
5.454339306E1,6.939185411E-2,3.397808075E-1,9.751948357E0,9.758112675E0
5.454575369E1,8.135596663E-2,3.469592929E-1,9.744770050E0,9.751284165E0
5.454811431E1,4.785645381E-2,3.493520916E-1,9.735198975E0,9.741582838E0
5.455047489E1,7.417750359E-2,3.278166950E-1,9.747162819E0,9.752955916E0
5.455283551E1,7.417750359E-2,3.445664644E-1,9.728020668E0,9.734403652E0
5.455519614E1,5.982056633E-2,3.397808075E-1,9.742377281E0,9.748484220E0
5.455755671E1,8.853443712E-2,3.349951804E-1,9.742377281E0,9.748537080E0
5.455991733E1,7.178468257E-2,3.445664644E-1,9.718449593E0,9.724820902E0
5.456227796E1,8.614161611E-2,3.230310678E-1,9.708877563E0,9.714631902E0
5.456463853E1,8.135596663E-2,3.230310678E-1,9.742377281E0,9.748070730E0
5.456699916E1,5.982056633E-2,3.326023519E-1,9.737591743E0,9.743453997E0
5.456935973E1,5.982056633E-2,3.493520916E-1,9.720842361E0,9.727301866E0
5.457172036E1,7.178468257E-2,3.373879790E-1,9.725627899E0,9.731742995E0
5.457408098E1,5.264209956E-2,3.613162339E-1,9.737591743E0,9.744435005E0
5.457644155E1,8.853443712E-2,3.541377485E-1,9.737591743E0,9.744431479E0
5.457880218E1,7.178468257E-2,3.684946895E-1,9.735198975E0,9.742435037E0
5.458116280E1,7.178468257E-2,3.302095234E-1,9.747162819E0,9.753018732E0
5.458352332E1,7.417750359E-2,3.302095234E-1,9.742377281E0,9.748253983E0
5.458588400E1,7.657032460E-2,3.445664644E-1,9.708877563E0,9.715291689E0
5.458824463E1,7.657032460E-2,3.349951804E-1,9.756733894E0,9.762783469E0
5.459060520E1,7.896314561E-2,3.326023519E-1,9.744770050E0,9.750764218E0
5.459296582E1,6.699903309E-2,3.493520916E-1,9.749555588E0,9.756042738E0
5.459532645E1,6.699903309E-2,3.421736360E-1,9.737591743E0,9.743832133E0
5.459768702E1,5.742774159E-2,3.302095234E-1,9.742377281E0,9.748140918E0
5.460004765E1,5.024927482E-2,3.349951804E-1,9.728020668E0,9.733916626E0
5.460240822E1,6.460621208E-2,3.445664644E-1,9.718449593E0,9.724770563E0
5.460476884E1,7.896314561E-2,3.613162339E-1,9.735198975E0,9.742221701E0
5.460712947E1,7.178468257E-2,3.469592929E-1,9.735198975E0,9.741644259E0
5.460949004E1,6.460621208E-2,3.254238665E-1,9.747162819E0,9.752807682E0
5.461185067E1,7.178468257E-2,3.397808075E-1,9.751948357E0,9.758129984E0
5.461421129E1,9.810572863E-2,3.373879790E-1,9.756733894E0,9.763058520E0
5.461657187E1,9.332008660E-2,3.278166950E-1,9.751948357E0,9.757902909E0
5.461893249E1,1.028913707E-1,3.158525825E-1,9.706484795E0,9.712167449E0
5.462129312E1,7.657032460E-2,3.469592929E-1,9.737591743E0,9.744071876E0
5.462365369E1,7.178468257E-2,3.517449200E-1,9.735198975E0,9.741815878E0
5.462601431E1,6.699903309E-2,3.637090325E-1,9.730413437E0,9.737439026E0
5.462837494E1,5.503492057E-2,3.517449200E-1,9.723235130E0,9.729751011E0
5.463073551E1,6.460621208E-2,3.397808075E-1,9.732806206E0,9.738949717E0
5.463309614E1,5.264209956E-2,3.326023519E-1,9.735198975E0,9.741021229E0
5.463545676E1,4.785645381E-2,3.541377485E-1,9.737591743E0,9.744146794E0
5.463781728E1,6.699903309E-2,3.469592929E-1,9.742377281E0,9.748783755E0
5.464017796E1,8.614161611E-2,3.254238665E-1,9.735198975E0,9.741017408E0
5.464253858E1,7.417750359E-2,3.589234054E-1,9.737591743E0,9.744486712E0
5.464489916E1,6.939185411E-2,3.326023519E-1,9.732806206E0,9.738734835E0
5.464725978E1,4.546362907E-2,3.326023519E-1,9.728020668E0,9.733811041E0
5.464962036E1,7.178468257E-2,3.302095234E-1,9.739984512E0,9.745844739E0
5.465198098E1,7.657032460E-2,3.326023519E-1,9.730413437E0,9.736397331E0
5.465434161E1,7.417750359E-2,3.565305769E-1,9.751948357E0,9.758745468E0
5.465670218E1,6.460621208E-2,3.661018610E-1,9.735198975E0,9.742294576E0
5.465906280E1,6.699903309E-2,3.445664644E-1,9.732806206E0,9.739134025E0
5.466142343E1,7.896314561E-2,3.613162339E-1,9.759127617E0,9.766133137E0
5.466378400E1,5.742774159E-2,3.397808075E-1,9.754341125E0,9.760426207E0
5.466614463E1,5.982056633E-2,3.349951804E-1,9.730413437E0,9.736362048E0
5.466850525E1,8.853443712E-2,3.230310678E-1,9.742377281E0,9.748133283E0
5.467086582E1,7.896314561E-2,3.517449200E-1,9.720842361E0,9.727524653E0
5.467322645E1,9.332008660E-2,3.541377485E-1,9.728020668E0,9.734911828E0
5.467558702E1,7.417750359E-2,3.469592929E-1,9.720842361E0,9.727315111E0
5.467794765E1,5.503492057E-2,3.445664644E-1,9.735198975E0,9.741450301E0
5.468030822E1,7.178468257E-2,3.373879790E-1,9.737591743E0,9.743699331E0
5.468266884E1,6.939185411E-2,3.541377485E-1,9.739984512E0,9.746667486E0
5.468502947E1,5.264209956E-2,3.469592929E-1,9.735198975E0,9.741522007E0
5.468739010E1,8.614161611E-2,3.469592929E-1,9.730413437E0,9.736978319E0
5.468975072E1,7.178468257E-2,3.206382394E-1,9.735198975E0,9.740742323E0
5.469211129E1,4.067798331E-2,3.326023519E-1,9.759127617E0,9.764878436E0
5.469447192E1,6.939185411E-2,3.254238665E-1,9.737591743E0,9.743275059E0
5.469683249E1,7.178468257E-2,3.373879790E-1,9.754341125E0,9.760438232E0
5.469919306E1,6.699903309E-2,3.469592929E-1,9.735198975E0,9.741610170E0
5.470155374E1,8.135596663E-2,3.684946895E-1,9.716055870E0,9.723381552E0
5.470391431E1,7.178468257E-2,3.493520916E-1,9.716055870E0,9.722599529E0
5.470627494E1,7.417750359E-2,3.493520916E-1,9.737591743E0,9.744138861E0
5.470863551E1,5.264209956E-2,3.302095234E-1,9.730413437E0,9.736157105E0
5.471099614E1,5.742774159E-2,3.445664644E-1,9.735198975E0,9.741464113E0
5.471335676E1,7.178468257E-2,3.684946895E-1,9.742377281E0,9.749608016E0
5.471571739E1,7.178468257E-2,3.565305769E-1,9.754341125E0,9.761118680E0
5.471807796E1,7.657032460E-2,3.421736360E-1,9.723235130E0,9.729555345E0
5.472043858E1,8.374879509E-2,3.469592929E-1,9.720842361E0,9.727392807E0
5.472279916E1,5.503492057E-2,3.445664644E-1,9.747162819E0,9.753406477E0
5.472515978E1,5.982056633E-2,3.397808075E-1,9.739984512E0,9.746092950E0
5.472752041E1,9.332008660E-2,3.421736360E-1,9.754341125E0,9.760786968E0
5.472988098E1,8.853443712E-2,3.469592929E-1,9.742377281E0,9.748955543E0
5.473224161E1,8.374879509E-2,3.349951804E-1,9.732806206E0,9.738929729E0
5.473460223E1,4.785645381E-2,3.397808075E-1,9.742377281E0,9.748418145E0
5.473696280E1,6.460621208E-2,3.349951804E-1,9.732806206E0,9.738783927E0
5.473932343E1,6.221338734E-2,3.469592929E-1,9.723235130E0,9.729622431E0
5.474168405E1,6.460621208E-2,3.445664644E-1,9.735198975E0,9.741509076E0
5.474404463E1,5.742774159E-2,3.397808075E-1,9.735198975E0,9.741296013E0
5.474640525E1,6.221338734E-2,3.445664644E-1,9.739984512E0,9.746275948E0
5.474876588E1,6.460621208E-2,3.397808075E-1,9.718449593E0,9.724602174E0
5.475112640E1,6.460621208E-2,3.373879790E-1,9.742377281E0,9.748431653E0
5.475348707E1,6.460621208E-2,3.661018610E-1,9.744770050E0,9.751858688E0
5.475584765E1,1.028913707E-1,3.637090325E-1,9.730413437E0,9.737752130E0
5.475820827E1,8.853443712E-2,3.517449200E-1,9.725627899E0,9.732389268E0
5.476056890E1,6.699903309E-2,3.254238665E-1,9.713663101E0,9.719343620E0
5.476292947E1,4.785645381E-2,3.469592929E-1,9.747162819E0,9.753453440E0
5.476529010E1,5.982056633E-2,3.230310678E-1,9.737591743E0,9.743131967E0
5.476765072E1,6.939185411E-2,3.469592929E-1,9.737591743E0,9.744018111E0
5.477001129E1,5.982056633E-2,3.326023519E-1,9.735198975E0,9.741062668E0
5.477237192E1,7.178468257E-2,3.302095234E-1,9.728020668E0,9.733888097E0
5.477473254E1,7.417750359E-2,3.373879790E-1,9.744770050E0,9.750891051E0
5.477709312E1,6.460621208E-2,3.445664644E-1,9.730413437E0,9.736726640E0
5.477945374E1,6.460621208E-2,3.493520916E-1,9.751948357E0,9.758417781E0
5.478181437E1,7.417750359E-2,3.278166950E-1,9.754341125E0,9.760129962E0
5.478417494E1,8.135596663E-2,3.541377485E-1,9.732806206E0,9.739586694E0
5.478653556E1,7.178468257E-2,3.421736360E-1,9.742377281E0,9.748648672E0
5.478889614E1,9.092725813E-2,3.326023519E-1,9.723235130E0,9.729347023E0
5.479125676E1,5.982056633E-2,3.469592929E-1,9.718449593E0,9.724825023E0
5.479361739E1,8.374879509E-2,3.517449200E-1,9.711270332E0,9.717999270E0
5.479597796E1,7.417750359E-2,3.565305769E-1,9.728020668E0,9.734834486E0
5.479833858E1,4.785645381E-2,3.517449200E-1,9.723235130E0,9.729713055E0
5.480069921E1,2.632104978E-2,3.541377485E-1,9.747162819E0,9.753629548E0
5.480305978E1,6.699903309E-2,3.349951804E-1,9.723235130E0,9.729234915E0
5.480542041E1,7.896314561E-2,3.278166950E-1,9.720842361E0,9.726688809E0
