"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.379271934E0,-2.037997693E-1,1.075198412E0,3.744601011E-1,1.156635785E0
9.381632611E0,-2.025780380E-1,1.145447850E0,4.062250853E-1,1.232115035E0
9.383993288E0,-2.031888962E-1,1.212032080E0,4.404335022E-1,1.305484262E0
9.386353965E0,-2.037997693E-1,1.273729444E0,4.752528071E-1,1.374694974E0
9.388714642E0,-2.037997693E-1,1.327485561E0,5.112938285E-1,1.437071202E0
9.391075319E0,-2.025780380E-1,1.371467829E0,5.485565662E-1,1.490931311E0
9.393435996E0,-2.001345754E-1,1.409952283E0,5.815432668E-1,1.538249609E0
9.395796673E0,-1.964693815E-1,1.442938924E0,6.157516837E-1,1.581082886E0
9.398157351E0,-1.909715980E-1,1.472260475E0,6.462949514E-1,1.619172079E0
9.400518028E0,-1.873064190E-1,1.497305989E0,6.756164432E-1,1.653319842E0
9.402878705E0,-1.805869043E-1,1.516242743E0,7.006618977E-1,1.680038922E0
9.405239330E0,-1.738673896E-1,1.528460026E0,7.208204269E-1,1.698823713E0
9.407600007E0,-1.665370166E-1,1.527849197E0,7.373138070E-1,1.704608283E0
9.409960684E0,-1.561523080E-1,1.515631914E0,7.458658814E-1,1.696419628E0
9.412321361E0,-1.482110620E-1,1.491197228E0,7.507528067E-1,1.676086355E0
9.414682038E0,-1.427132785E-1,1.453934550E0,7.495310903E-1,1.641977348E0
9.417042715E0,-1.378263682E-1,1.405676246E0,7.428115606E-1,1.595835465E0
9.419403392E0,-1.298851222E-1,1.350698352E0,7.318159938E-1,1.541690900E0
9.421764069E0,-1.225547493E-1,1.285946727E0,7.153226733E-1,1.476605966E0
9.424124746E0,-1.176678315E-1,1.210810304E0,6.927206516E-1,1.399917573E0
9.426485423E0,-1.109483168E-1,1.127121925E0,6.652317643E-1,1.313486454E0
9.428846101E0,-1.036179364E-1,1.031826973E0,6.328558922E-1,1.214870429E0
9.431206778E0,-9.995274991E-2,9.298125505E-1,5.937605500E-1,1.107742534E0
9.433567455E0,-9.750928730E-2,8.229112029E-1,5.491674542E-1,9.941206173E-1
9.435928132E0,-9.323323518E-2,7.086794972E-1,4.990765154E-1,8.717777436E-1
9.438288809E0,-9.140064567E-2,5.932260752E-1,4.410443604E-1,7.448431930E-1
9.440649486E0,-9.017891437E-2,4.826595485E-1,3.811796308E-1,6.216030786E-1
9.443010163E0,-9.140064567E-2,3.714821339E-1,3.164279461E-1,4.964672183E-1
9.445370840E0,-9.262236953E-2,2.682459950E-1,2.492328286E-1,3.776927588E-1
9.447731517E0,-9.201150388E-2,1.662315726E-1,1.820377111E-1,2.631288294E-1
9.450092194E0,-9.262236953E-2,6.971494108E-2,1.117882580E-1,1.610456177E-1
9.452452871E0,-9.567669779E-2,-2.252563834E-2,4.337139800E-2,1.074360882E-1
9.454813548E0,-9.384410083E-2,-1.092684343E-1,-2.382372692E-2,1.459927257E-1
9.457174226E0,-9.323323518E-2,-1.905134469E-1,-8.613193035E-2,2.289247017E-1
9.459534903E0,-8.956804872E-2,-2.674824297E-1,-1.472184062E-1,3.181863364E-1
9.461895528E0,-8.284853399E-2,-3.401753306E-1,-2.021962404E-1,4.043098500E-1
9.464256257E0,-7.673988491E-2,-4.085921645E-1,-2.522871494E-1,4.862976173E-1
9.466616934E0,-6.574432552E-2,-4.721221030E-1,-2.981020212E-1,5.622156272E-1
9.468977611E0,-5.658135191E-2,-5.283216834E-1,-3.359756172E-1,6.286532159E-1
9.471338288E0,-4.375318810E-2,-5.802451968E-1,-3.689623177E-1,6.890079983E-1
9.473698965E0,-3.031416424E-2,-6.242274642E-1,-3.952295184E-1,7.394492869E-1
9.476059642E0,-1.565340906E-2,-6.596575975E-1,-4.141663313E-1,7.790551490E-1
9.478420319E0,-2.825249685E-3,-6.859247684E-1,-4.294379354E-1,8.092698625E-1
9.480780996E0,6.948587019E-3,-7.005855441E-1,-4.404335022E-1,8.275566792E-1
9.483141673E0,1.672242396E-2,-7.060832977E-1,-4.453204274E-1,8.349512236E-1
9.485502351E0,2.160934173E-2,-7.024181485E-1,-4.447095692E-1,8.316398379E-1
9.487862976E0,2.588539571E-2,-6.895899773E-1,-4.392117858E-1,8.179922880E-1
9.490223653E0,2.710712515E-2,-6.694314480E-1,-4.288270772E-1,7.954658521E-1
9.492584330E0,2.588539571E-2,-6.413316727E-1,-4.111120105E-1,7.622266416E-1
9.494945007E0,2.649625950E-2,-6.065123677E-1,-3.878991306E-1,7.204339244E-1
9.497305684E0,2.405280061E-2,-5.637518167E-1,-3.610210717E-1,6.698737659E-1
9.499666361E0,1.794415340E-2,-5.142717957E-1,-3.298669755E-1,6.112362016E-1
9.502027038E0,1.244636998E-2,-4.623482823E-1,-2.926042378E-1,5.473007275E-1
9.504387715E0,3.283398226E-3,-4.079813063E-1,-2.547306120E-1,4.809856669E-1
9.506748392E0,-4.657844082E-3,-3.530034721E-1,-2.107483447E-1,4.111544863E-1
9.509109069E0,-1.443168055E-2,-3.004691005E-1,-1.673769504E-1,3.442455479E-1
9.511469746E0,-2.298378758E-2,-2.534325123E-1,-1.227838174E-1,2.825458522E-1
9.513830423E0,-3.459021822E-2,-2.100611329E-1,-7.941242307E-2,2.272190478E-1
9.516191101E0,-4.741837829E-2,-1.715766490E-1,-3.604102135E-2,1.816204952E-1
9.518551778E0,-5.902481079E-2,-1.379790753E-1,3.665188793E-3,1.501185769E-1
9.520912455E0,-7.490729541E-2,-1.062141135E-1,4.031707719E-2,1.360808860E-1
9.523273132E0,-8.712458611E-2,-7.872519642E-2,7.330377400E-2,1.384261295E-1
9.525633809E0,-1.011744812E-1,-5.429060757E-2,1.026252806E-1,1.539990063E-1
9.527994486E0,-1.109483168E-1,-3.474293277E-2,1.270598769E-1,1.722231480E-1
9.530355163E0,-1.219438836E-1,-1.702785492E-2,1.472184062E-1,1.919206026E-1
9.532715840E0,-1.323285848E-1,-2.367100911E-3,1.667660922E-1,2.129022945E-1
9.535076517E0,-1.366046369E-1,1.107192412E-2,1.820377111E-1,2.278621131E-1
9.537437142E0,-1.408806890E-1,2.328922041E-2,1.979201883E-1,2.440535951E-1
9.539797871E0,-1.427132785E-1,3.306305781E-2,2.101374865E-1,2.561601235E-1
9.542158548E0,-1.451567411E-1,4.100430012E-2,2.229656428E-1,2.691941864E-1
9.544519226E0,-1.427132785E-1,4.589121789E-2,2.296851575E-1,2.742778798E-1
9.546879903E0,-1.396589577E-1,5.077813566E-2,2.370155305E-1,2.797488252E-1
9.549240580E0,-1.353829056E-1,5.505418777E-2,2.419024557E-1,2.826239423E-1
9.551601257E0,-1.323285848E-1,5.749764666E-2,2.425133139E-1,2.821870676E-1
9.553961934E0,-1.256090701E-1,5.688678101E-2,2.431241870E-1,2.795051245E-1
9.556322611E0,-1.207221523E-1,5.627591908E-2,2.376264036E-1,2.724098471E-1
9.558683288E0,-1.188895553E-1,5.261072889E-2,2.315177470E-1,2.655241653E-1
9.561043965E0,-1.158352345E-1,4.833467677E-2,2.205221802E-1,2.537401712E-1
9.563404642E0,-1.158352345E-1,4.161516204E-2,2.107483447E-1,2.440583702E-1
9.565765319E0,-1.164461002E-1,3.489565104E-2,1.966984570E-1,2.312308018E-1
9.568125996E0,-1.121700481E-1,2.878700197E-2,1.832594275E-1,2.167829074E-1
9.570486673E0,-1.152243689E-1,2.145662531E-2,1.685986817E-1,2.053352318E-1
9.572847351E0,-1.164461002E-1,1.229365356E-2,1.514944583E-1,1.914716665E-1
9.575208028E0,-1.164461002E-1,4.352411721E-3,1.368337125E-1,1.797278570E-1
9.577568705E0,-1.182786897E-1,-3.588830587E-3,1.203403622E-1,1.687736085E-1
9.579929382E0,-1.207221523E-1,-1.030834299E-2,1.056796089E-1,1.607740020E-1
9.582290059E0,-1.219438836E-1,-1.763872057E-2,9.101885557E-2,1.531857281E-1
9.584650736E0,-1.249982044E-1,-2.374736778E-2,7.819069177E-2,1.493394551E-1
9.587011413E0,-1.268308014E-1,-2.985601686E-2,6.597339362E-2,1.460476723E-1
9.589372090E0,-1.292742640E-1,-3.474293277E-2,5.436696485E-2,1.444807031E-1
9.591732767E0,-1.286633909E-1,-3.901898861E-2,4.520399496E-2,1.418455173E-1
9.594093444E0,-1.286633909E-1,-4.085158184E-2,3.787361458E-2,1.402053158E-1
9.596454121E0,-1.311068535E-1,-4.207331315E-2,3.115410358E-2,1.411727625E-1
9.598814798E0,-1.292742640E-1,-3.840812296E-2,2.382372692E-2,1.369473957E-1
9.601175476E0,-1.286633909E-1,-3.168861195E-2,2.076940238E-2,1.341260763E-1
9.603536153E0,-1.262199283E-1,-2.435823344E-2,1.832594350E-2,1.298485042E-1
9.605896830E0,-1.225547493E-1,-1.458439697E-2,1.710421406E-2,1.245990583E-1
9.608257507E0,-1.201112866E-1,-1.145371469E-3,1.710421406E-2,1.213284270E-1
9.610618184E0,-1.152243689E-1,1.534797717E-2,2.015853859E-2,1.179770413E-1
9.612978861E0,-1.127809063E-1,3.306305781E-2,2.443459071E-2,1.200406091E-1
9.615339538E0,-1.121700481E-1,5.261072889E-2,2.871064469E-2,1.271782591E-1
9.617700215E0,-1.091157198E-1,7.093667239E-2,3.604102135E-2,1.350452036E-1
9.620060892E0,-1.060613990E-1,8.926261961E-2,4.398226365E-2,1.454347796E-1
9.622421569E0,-1.048396677E-1,1.075885594E-1,5.192350596E-2,1.589424566E-1
9.624782246E0,-1.054505333E-1,1.259144992E-1,6.047561392E-2,1.750187874E-1
9.627142923E0,-1.066722646E-1,1.454621702E-1,6.963858753E-2,1.933591164E-1
9.629503601E0,-1.085048541E-1,1.668424457E-1,7.941242307E-2,2.142802791E-1
9.631864278E0,-1.097265854E-1,1.851683855E-1,8.613193035E-2,2.318317579E-1
9.634224955E0,-1.121700481E-1,2.047160566E-1,9.651663154E-2,2.525989780E-1
9.636585632E0,-1.146135032E-1,2.224311382E-1,1.056796089E-1,2.716248260E-1
9.638946309E0,-1.182786897E-1,2.395353466E-1,1.130099818E-1,2.900660041E-1
9.641306986E0,-1.225547493E-1,2.566395700E-1,1.233946830E-1,3.100157790E-1
9.643667663E0,-1.256090701E-1,2.706894577E-1,1.337793916E-1,3.270280517E-1
9.646028340E0,-1.304959953E-1,2.859610617E-1,1.435532272E-1,3.455581899E-1
9.648389017E0,-1.317177117E-1,3.012326956E-1,1.533270627E-1,3.627669784E-1
9.650749694E0,-1.366046369E-1,3.165042996E-1,1.637117565E-1,3.816246031E-1
9.653110371E0,-1.408806890E-1,3.336085379E-1,1.753181964E-1,4.023412670E-1
9.655471048E0,-1.427132785E-1,3.507127464E-1,1.850920320E-1,4.214564872E-1
9.657831726E0,-1.469893306E-1,3.684278131E-1,1.936441362E-1,4.414102040E-1
9.660192403E0,-1.494327933E-1,3.867537677E-1,2.034179717E-1,4.618306051E-1
9.662553080E0,-1.524871141E-1,4.075231552E-1,2.107483447E-1,4.834690339E-1
9.664913757E0,-1.573740393E-1,4.295142889E-1,2.186895907E-1,5.070249005E-1
9.667274434E0,-1.622609496E-1,4.515054226E-1,2.272416949E-1,5.308715008E-1
9.669635111E0,-1.671478748E-1,4.741074145E-1,2.321286201E-1,5.537146818E-1
9.671995788E0,-1.750891209E-1,4.991528690E-1,2.357937992E-1,5.791446301E-1
9.674356465E0,-1.811977625E-1,5.278635025E-1,2.406807244E-1,6.077826236E-1
9.676717142E0,-1.885281354E-1,5.596284866E-1,2.455676347E-1,6.395548171E-1
9.679077819E0,-1.964693815E-1,5.920043588E-1,2.504545450E-1,6.721583577E-1
9.681438496E0,-2.080758214E-1,6.262127757E-1,2.571740746E-1,7.082206525E-1
9.683799173E0,-2.202931046E-1,6.628646255E-1,2.651153207E-1,7.471309771E-1
9.686159851E0,-2.380081862E-1,7.037925720E-1,2.712239623E-1,7.909072758E-1
9.688520528E0,-2.526689470E-1,7.434988022E-1,2.797760665E-1,8.336106483E-1
9.690881205E0,-2.679405510E-1,7.856484652E-1,2.919933498E-1,8.799407742E-1
9.693241882E0,-2.844339013E-1,8.271872401E-1,3.042106628E-1,9.261131150E-1
9.695602559E0,-3.021489978E-1,8.693369627E-1,3.182605505E-1,9.738226479E-1
9.697963236E0,-3.186423481E-1,9.120974541E-1,3.371973634E-1,1.023306784E0
9.700323913E0,-3.351356983E-1,9.560797215E-1,3.604102135E-1,1.075313857E0
9.702684590E0,-3.546833694E-1,9.994511604E-1,3.848448098E-1,1.128188124E0
9.705045215E0,-3.791179657E-1,1.051985502E0,4.123337269E-1,1.191815015E0
9.707405944E0,-4.053851366E-1,1.125289321E0,4.471530318E-1,1.276933435E0
9.709766621E0,-4.322631955E-1,1.213864684E0,4.868592322E-1,1.377443594E0
9.712127298E0,-4.591412544E-1,1.308548689E0,5.314523578E-1,1.485110087E0
9.714487976E0,-4.890736043E-1,1.410563111E0,5.833758712E-1,1.602875132E0
9.716848601E0,-5.232820511E-1,1.522351384E0,6.328558922E-1,1.729706455E0
9.719209330E0,-5.587121844E-1,1.648800373E0,6.890554428E-1,1.872297887E0
9.721570007E0,-6.026944518E-1,1.787466645E0,7.470875978E-1,2.028895633E0
9.723930684E0,-6.485093236E-1,1.935906887E0,8.051197529E-1,2.194656610E0
9.726291361E0,-6.992111206E-1,2.100840330E0,8.680388331E-1,2.378217337E0
9.728652038E0,-7.584649920E-1,2.282877922E0,9.340122342E-1,2.580538627E0
9.731012715E0,-8.213840723E-1,2.478354692E0,1.004872561E0,2.797620889E0
9.733373392E0,-8.934661150E-1,2.686659575E0,1.075121999E0,3.028581959E0
9.735734069E0,-9.673807621E-1,2.904127598E0,1.152701855E0,3.270856800E0
9.738094746E0,-1.049847484E0,3.128925800E0,1.233946800E0,3.523489905E0
9.740455423E0,-1.139644623E0,3.358610868E0,1.318246245E0,3.783758713E0
9.742816101E0,-1.234939456E0,3.589517832E0,1.407432437E0,4.048528102E0
9.745176778E0,-1.338175654E0,3.822868109E0,1.501505613E0,4.319670562E0
9.747537455E0,-1.450574756E0,4.055607796E0,1.596800566E0,4.593679763E0
9.749898132E0,-1.570915103E0,4.284681797E0,1.695760608E0,4.868457292E0
9.752258809E0,-1.696142435E0,4.515588760E0,1.795942426E0,5.147120575E0
9.754619486E0,-1.828089237E0,4.744052410E0,1.899789453E0,5.427443550E0
9.756980163E0,-1.963701248E0,4.967628956E0,2.003636360E0,5.705087089E0
9.759340840E0,-2.099924088E0,5.189372540E0,2.107483387E0,5.981701660E0
9.761701517E0,-2.237368584E0,5.410505772E0,2.207665205E0,6.257249918E0
9.764062194E0,-2.379089355E0,5.628584385E0,2.306625366E0,6.531580890E0
9.766422871E0,-2.520199060E0,5.839332581E0,2.404363871E0,6.799277455E0
9.768783548E0,-2.658254385E0,6.043361664E0,2.501491308E0,7.060169640E0
9.771144226E0,-2.800585985E0,6.243114471E0,2.598618746E0,7.319329173E0
9.773504903E0,-2.938641310E0,6.441645622E0,2.695746183E0,7.576111044E0
9.775865580E0,-3.076086044E0,6.634068012E0,2.792262793E0,7.827508879E0
9.778226309E0,-3.212919712E0,6.817938328E0,2.888779640E0,8.071690277E0
9.780586986E0,-3.347920895E0,6.994478226E0,2.984074354E0,8.308790509E0
9.782947611E0,-3.490252256E0,7.167352676E0,3.078147650E0,8.545630354E0
9.785308340E0,-3.635027170E0,7.342060089E0,3.169166565E0,8.784240752E0
9.787669017E0,-3.791408539E0,7.521654606E0,3.262017965E0,9.032764135E0
9.790029694E0,-3.952677011E0,7.701859474E0,3.355480194E0,9.284478566E0
9.792390371E0,-4.126773357E0,7.877788544E0,3.451385975E0,9.539490334E0
9.794751048E0,-4.303313255E0,8.052495956E0,3.552178621E0,9.796895889E0
9.797111726E0,-4.487183571E0,8.219262123E0,3.656025648E0,1.005274141E1
9.799472403E0,-4.671664715E0,8.371367455E0,3.761705399E0,1.029828489E1
9.801833080E0,-4.856756687E0,8.502703667E0,3.867995739E0,1.052831640E1
9.804193757E0,-5.040016174E0,8.604106903E0,3.976729631E0,1.073530611E1
9.806554434E0,-5.215334415E0,8.673134804E0,4.089128971E0,1.091530834E1
9.808915111E0,-5.379045963E0,8.703678131E0,4.205193043E0,1.106217867E1
9.811275788E0,-5.535427570E0,8.696347237E0,4.329809666E0,1.118099572E1
9.813636465E0,-5.678369999E0,8.656030655E0,4.458091259E0,1.127143869E1
9.815997142E0,-5.804208279E0,8.581504822E0,4.586983681E0,1.133011377E1
9.818357819E0,-5.917218208E0,8.470327377E0,4.712821960E0,1.135652271E1
9.820718496E0,-6.005793571E0,8.322498322E0,4.838659763E0,1.134663664E1
9.823079173E0,-6.081540585E0,8.138628006E0,4.961443901E0,1.130656125E1
9.825439851E0,-6.134685993E0,7.916883945E0,5.078118801E0,1.122936838E1
9.827800528E0,-6.168283463E0,7.668872833E0,5.191128731E0,1.112686609E1
9.830161205E0,-6.183555126E0,7.403146744E0,5.296808720E0,1.100450446E1
9.832521882E0,-6.182333469E0,7.132533550E0,5.391492367E0,1.087025629E1
9.834882559E0,-6.165840149E0,6.848481178E0,5.476402760E0,1.071962063E1
9.837243236E0,-6.134075165E0,6.556488037E0,5.547263145E0,1.055398228E1
9.839603913E0,-6.089481831E0,6.264494896E0,5.606516838E0,1.038068959E1
9.841964590E0,-6.027784348E0,5.994492531E0,5.649277687E0,1.020698110E1
9.844325267E0,-5.954480648E0,5.761753082E0,5.676766396E0,1.004386953E1
9.846685944E0,-5.862851143E0,5.563832760E0,5.686540127E0,9.882610845E0
9.849046621E0,-5.754727840E0,5.395844936E0,5.679209709E0,9.720363060E0
9.851407298E0,-5.640496254E0,5.246182919E0,5.657218933E0,9.557288280E0
9.853767976E0,-5.519545078E0,5.086136341E0,5.631562233E0,9.383424425E0
9.856128653E0,-5.404091835E0,4.869279385E0,5.616290569E0,9.190038631E0
9.858489330E0,-5.280696869E0,4.671970367E0,5.580860615E0,8.992167244E0
9.860850059E0,-5.137754440E0,4.502760410E0,5.509389400E0,8.776374170E0
9.863210684E0,-4.977707863E0,4.329885960E0,5.395157814E0,8.522512296E0
9.865571361E0,-4.793837547E0,4.139906883E0,5.243663311E0,8.222877377E0
9.867932090E0,-4.586143494E0,3.954204082E0,5.054905891E0,7.887998202E0
9.870292767E0,-4.363789082E0,3.781940222E0,4.831940174E0,7.529500172E0
9.872653444E0,-4.126162529E0,3.612119913E0,4.575376987E0,7.141897651E0
9.875014017E0,-3.873875380E0,3.431303740E0,4.294990063E0,6.725153935E0
9.877374798E0,-3.616701365E0,3.232161999E0,3.990168810E0,6.280831719E0
9.879735476E0,-3.353418589E0,3.008585453E0,3.665799618E0,5.808191586E0
9.882096153E0,-3.089524984E0,2.767293692E0,3.324937105E0,5.315852308E0
9.884456830E0,-2.828074932E0,2.519893646E0,2.972467899E0,4.814918195E0
9.886817507E0,-2.572122574E0,2.273715019E0,2.612057686E0,4.313750094E0
9.889178184E0,-2.320446253E0,2.040364742E0,2.250425816E0,3.822561372E0
9.891538809E0,-2.080987215E0,1.819231629E0,1.889404774E0,3.348128120E0
9.893899538E0,-1.853134632E0,1.620089769E0,1.533881426E0,2.900274307E0
9.896260215E0,-1.641164541E0,1.437441230E0,1.188132048E0,2.484213377E0
9.898620892E0,-1.442633510E0,1.273118615E0,8.564324379E-1,2.106062433E0
9.900981569E0,-1.261817575E0,1.122234941E0,5.430588126E-1,1.773839826E0
9.903342246E0,-1.093829751E0,9.835686684E-1,2.498437017E-1,1.492076648E0
9.905702923E0,-9.441678524E-1,8.577305079E-1,-2.138026804E-2,1.275778850E0
9.908063601E0,-8.116102219E-1,7.471640110E-1,-2.681696415E-1,1.135288584E0
9.910424278E0,-6.967676282E-1,6.524799466E-1,-4.954113364E-1,1.075475523E0
9.912784955E0,-5.935314894E-1,5.724566579E-1,-7.006618977E-1,1.082087496E0
9.915145632E0,-5.080104470E-1,5.052615404E-1,-8.839213252E-1,1.137840388E0
9.917506309E0,-4.316523373E-1,4.478402436E-1,-1.045189619E0,1.216267226E0
9.919866986E0,-3.650680780E-1,3.971384764E-1,-1.183245063E0,1.300408609E0
9.922227663E0,-3.082576394E-1,3.543779254E-1,-1.296865940E0,1.379299733E0
9.924588392E0,-2.587775886E-1,3.220020831E-1,-1.392160773E0,1.452157981E0
9.926949069E0,-2.135736048E-1,3.018435538E-1,-1.463021159E0,1.509024230E0
9.929309746E0,-1.695913374E-1,2.908479869E-1,-1.514333844E0,1.551309371E0
9.931670423E0,-1.256090701E-1,2.835176289E-1,-1.544877052E0,1.575691909E0
9.934031101E0,-8.223766834E-2,2.804632783E-1,-1.556483507E0,1.583686709E0
9.936391778E0,-3.825540841E-2,2.688568532E-1,-1.555872560E0,1.579394474E0
9.938752455E0,3.283398226E-3,2.548069656E-1,-1.535714030E0,1.556712868E0
9.941113132E0,5.031998456E-2,2.364810258E-1,-1.505170822E0,1.524465342E0
9.943473809E0,9.552398324E-2,2.163224965E-1,-1.464853764E0,1.483818319E0
9.945834486E0,1.370627880E-1,1.973856837E-1,-1.418428063E0,1.438640152E0
9.948195163E0,1.798233241E-1,1.839466542E-1,-1.365893602E0,1.389905800E0
9.950555840E0,2.134208828E-1,1.747836918E-1,-1.309083223E0,1.337832836E0
9.952916465E0,2.415206581E-1,1.772271395E-1,-1.251051068E0,1.286417686E0
9.955277194E0,2.604574561E-1,1.839466542E-1,-1.185688496E0,1.227815811E0
9.957637871E0,2.702313066E-1,1.943313628E-1,-1.121547699E0,1.169896952E0
9.959998548E0,2.696204484E-1,2.089921087E-1,-1.052520037E0,1.106422756E0
9.962359226E0,2.574031353E-1,2.242637277E-1,-9.822705388E-1,1.039906729E0
9.964719903E0,2.360228747E-1,2.425896823E-1,-9.089667797E-1,9.699366773E-1
9.967080580E0,2.060905099E-1,2.633590698E-1,-8.344413042E-1,8.989569445E-1
9.969441257E0,1.718820781E-1,2.884045243E-1,-7.574723363E-1,8.285438785E-1
9.971801934E0,1.285106838E-1,3.152825832E-1,-6.817250848E-1,7.620152192E-1
9.974162611E0,8.452841640E-2,3.409388959E-1,-6.059778333E-1,7.004238134E-1
9.976523288E0,4.360047355E-2,3.659843504E-1,-5.290089250E-1,6.447449021E-1
9.978884017E0,2.672533505E-3,3.910298049E-1,-4.569268525E-1,6.014096768E-1
9.981244642E0,-3.275762498E-2,4.160752594E-1,-3.854556680E-1,5.681265312E-1
9.983605371E0,-6.330086291E-2,4.429533184E-1,-3.170388341E-1,5.483869654E-1
9.985966048E0,-8.895718306E-2,4.673879147E-1,-2.528980076E-1,5.388155950E-1
9.988326726E0,-1.066722646E-1,4.881573021E-1,-1.912006736E-1,5.350086179E-1
9.990687403E0,-1.170569658E-1,5.064832568E-1,-1.343902498E-1,5.369249128E-1
9.993048080E0,-1.207221523E-1,5.168679357E-1,-8.735366166E-2,5.379191047E-1
9.995408757E0,-1.158352345E-1,5.193114281E-1,-4.214967042E-2,5.337403447E-1
9.997769434E0,-1.048396677E-1,5.156462193E-1,-9.162971750E-3,5.262759157E-1
1.000013011E1,-9.201150388E-2,5.040398240E-1,1.771507785E-2,5.126754188E-1
1.000249079E1,-6.818778068E-2,4.899899065E-1,3.665188700E-2,4.960675788E-1
1.000485146E1,-4.375318810E-2,4.741074145E-1,4.520399496E-2,4.782630898E-1
1.000721214E1,-1.748600416E-2,4.582249522E-1,4.764745384E-2,4.610272736E-1
1.000957282E1,1.366809942E-2,4.423424602E-1,4.153880477E-2,4.444987529E-1
1.001193350E1,4.787652567E-2,4.319577515E-1,3.237583488E-2,4.358071311E-1
1.001429417E1,8.208495378E-2,4.289034307E-1,1.649334840E-2,4.369989966E-1
1.001665485E1,1.138499230E-1,4.313468933E-1,-3.665188793E-3,4.461338151E-1
1.001901553E1,1.443931609E-1,4.405098557E-1,-2.443459071E-2,4.642147856E-1
1.002137621E1,1.663842946E-1,4.563923478E-1,-4.825831577E-2,4.881665430E-1
1.002373693E1,1.920406222E-1,4.722748399E-1,-7.513637096E-2,5.153334835E-1
1.002609756E1,2.073122412E-1,4.851029813E-1,-1.032361463E-1,5.375508997E-1
1.002845829E1,2.189186662E-1,4.954876900E-1,-1.325576603E-1,5.576781927E-1
1.003081896E1,2.274707705E-1,4.997637570E-1,-1.649334878E-1,5.733322070E-1
1.003317964E1,2.305250913E-1,4.991528690E-1,-1.960875988E-1,5.837343152E-1
1.003554032E1,2.311359644E-1,4.936550856E-1,-2.278525680E-1,5.907926627E-1
1.003790100E1,2.311359644E-1,4.814378023E-1,-2.577849329E-1,5.930086535E-1
1.004026167E1,2.323576957E-1,4.637227356E-1,-2.852738500E-1,5.919544271E-1
1.004262235E1,2.317468226E-1,4.386772811E-1,-3.133736253E-1,5.868111926E-1
1.004498303E1,2.286925018E-1,4.130209386E-1,-3.384190798E-1,5.808735058E-1
1.004734365E1,2.262490392E-1,3.849211633E-1,-3.597993553E-1,5.734182642E-1
1.004970438E1,2.238055766E-1,3.562105298E-1,-3.775144219E-1,5.652362483E-1
1.005206506E1,2.201403975E-1,3.299433291E-1,-3.903425932E-1,5.564995374E-1
1.005442574E1,2.195295244E-1,3.097847998E-1,-3.964512348E-1,5.489384445E-1
1.005678636E1,2.152534723E-1,2.963457704E-1,-4.001164436E-1,5.424463489E-1
1.005914709E1,2.140317410E-1,2.932914495E-1,-3.946186602E-1,5.362400093E-1
1.006150777E1,2.121991515E-1,3.006218374E-1,-3.848448098E-1,5.324542202E-1
1.006386844E1,2.164752036E-1,3.146717250E-1,-3.671297431E-1,5.297773651E-1
1.006622917E1,2.225838602E-1,3.354411125E-1,-3.414734006E-1,5.278905171E-1
1.006858985E1,2.311359644E-1,3.586539924E-1,-3.145953715E-1,5.301195790E-1
1.007095053E1,2.390772104E-1,3.836994469E-1,-2.822195292E-1,5.329456264E-1
